-8.00000000000000000000000000000000 -0.00000000000000000000677626357803 -0.00000000000000000040657581468206 0.00000000000000000240557357020221 -0.00000000000000003898171832519375
-7.98399999999999998578914528479800 -0.00000130989646635211777864714593 -0.00003387144009925338112220946640 -0.00013967863395402719964635829264 -0.00200316422860534297523127378327
-7.96799999999999997157829056959599 -0.00000268513282217179752824195646 -0.00006859707566398094756663500471 -0.00028181657673464533854501556931 -0.00400930296580080929719214211104
-7.95199999999999995736743585439399 -0.00000412035676257292126501005289 -0.00010410180945011488493675416711 -0.00042608543500017670522389545695 -0.00601336647068936077514811344713
-7.93599999999999994315658113919199 -0.00000561021598266943029748336433 -0.00014030570628959968763199706032 -0.00057214432421067112997242753991 -0.00801028996563870818170549625847
-7.91999999999999992894572642398998 -0.00000714935817757526487540263582 -0.00017712428086871643455671443412 -0.00071964055439284523116999503500 -0.00999500627253845086439554279423
-7.90399999999999991473487170878798 -0.00000873243104240432035576240793 -0.00021446878550641731053967575793 -0.00086821036599476716401346809704 -0.01196245850501507362872999351566
-7.88799999999999990052401699358597 -0.00001035408227227053529423753120 -0.00025224649793264582306115406674 -0.00101747971316471386843405255718 -0.01390761278520912316847280010279
-7.87199999999999988631316227838397 -0.00001200895956228784739946990889 -0.00029036100906666879612610943084 -0.00116706509178874859311569878173 -0.01582547095354204166883782534114
-7.85599999999999987210230756318197 -0.00001369171060757012661746566395 -0.00032871251079540011064833437970 -0.00131657440962139543963460575071 -0.01771108323979114426705017137920
-7.83999999999999985789145284797996 -0.00001539698310323133267972332827 -0.00036719808375173070610214542953 -0.00146560789584390368037181140437 -0.01955956086376791497327687352481
-7.82399999999999984368059813277796 -0.00001711942474438538466015996553 -0.00040571198509285305274299493483 -0.00161375904738463677931536999210 -0.02136608853394619117471719960122
-7.80799999999999982946974341757596 -0.00001885368322614621179708800647 -0.00044414593627859031300247893981 -0.00176061560933591081806737221882 -0.02312593681251755295402716683384
-7.79199999999999981525888870237395 -0.00002059440624362771283563378066 -0.00048238941084972138291508958474 -0.00190576058680191461752739812141 -0.02483447431556064927127280839159
-7.77599999999999980104803398717195 -0.00002233624149194382379037329689 -0.00052032992220630864405039872622 -0.00204877328551201229669964654079 -0.02648717971729848408291019268290
-7.75999999999999978683717927196994 -0.00002407383666620846712335540785 -0.00055785331138602858858099864392 -0.00218923037853405557176533768882 -0.02807965352778405213052259625783
